customer_id,product,price
24785,Mobile,99
5150,Keyboard,584
32793,Headphones,687
41524,Mobile,577
45257,Smartwatch,1299
14203,Desktop,1311
20654,Monitor,886
35367,Laptop,520
18824,Camera,208
10520,Monitor,926
5388,Camera,959
30788,Smartwatch,1343
10153,Laptop,865
37620,Monitor,1093
32252,Camera,303
11905,Smartwatch,171
28149,Keyboard,1075
6219,Keyboard,996
7558,Camera,801
21193,Laptop,1042
2977,Mouse,1170
39290,Camera,764
14784,Laptop,210
33019,Monitor,1499
45003,Smartwatch,822
25236,Camera,800
23948,Headphones,181
7975,Laptop,867
49636,Camera,558
31609,Mouse,1094
34763,Mobile,1047
2202,Smartwatch,1419
31014,Desktop,366
43318,Tablet,385
27426,Desktop,431
33183,Desktop,327
32563,Mouse,103
40661,Tablet,1375
12017,Mobile,115
37639,Smartwatch,183
30098,Camera,1203
39856,Monitor,489
14072,Headphones,995
35752,Keyboard,179
41224,Smartwatch,1034
38756,Smartwatch,850
38713,Smartwatch,306
20308,Mouse,1027
939,Desktop,924
4106,Camera,1182
22337,Keyboard,937
4935,Desktop,1007
27573,Monitor,116
44874,Keyboard,211
46527,Laptop,421
41058,Mouse,834
7909,Keyboard,402
16398,Desktop,392
18434,Camera,199
28355,Desktop,1248
25870,Keyboard,1010
214,Mouse,662
29326,Smartwatch,113
41742,Monitor,1338
25384,Headphones,420
42574,Mouse,217
48918,Tablet,469
33760,Camera,574
37459,Mouse,458
36231,Mobile,127
41451,Laptop,89
10145,Mouse,737
44527,Mouse,1013
15727,Smartwatch,569
17245,Desktop,1308
5400,Keyboard,1209
44040,Mobile,152
6018,Laptop,773
9638,Mouse,489
25266,Smartwatch,1249
31558,Mobile,1305
41644,Laptop,311
31243,Smartwatch,723
11068,Headphones,638
35936,Mouse,935
42136,Mobile,1151
2648,Tablet,374
19650,Tablet,1246
30847,Mouse,254
4048,Mobile,561
34450,Laptop,722
23535,Tablet,1495
17108,Desktop,1483
15893,Keyboard,332
7726,Monitor,1440
9767,Tablet,57
37085,Camera,1106
33821,Laptop,1070
48219,Desktop,772
32351,Tablet,1007
25725,Headphones,193
7979,Mobile,364
6103,Camera,355
4124,Smartwatch,1352
1403,Laptop,1467
19086,Smartwatch,386
40899,Laptop,1458
49793,Camera,1213
44681,Smartwatch,1119
2876,Desktop,1107
27671,Laptop,409
5856,Tablet,666
25079,Camera,368
48174,Smartwatch,1247
22335,Tablet,91
46023,Mouse,89
2283,Camera,827
39098,Monitor,536
33771,Laptop,263
4367,Desktop,1246
33760,Tablet,111
23815,Desktop,300
19287,Camera,1095
26195,Headphones,770
23820,Mobile,516
5116,Desktop,755
6143,Camera,659
16738,Mobile,1133
807,Mobile,202
7148,Desktop,987
26572,Tablet,1010
45138,Headphones,257
43884,Mobile,802
5800,Camera,639
42978,Smartwatch,959
15262,Monitor,1482
17333,Mobile,1374
8407,Camera,1467
10284,Smartwatch,1381
36253,Mouse,1105
43764,Tablet,912
1421,Mouse,601
27151,Mobile,645
29146,Mouse,1149
28096,Mobile,254
14691,Desktop,797
33026,Smartwatch,731
8486,Monitor,1356
36841,Laptop,842
43646,Keyboard,408
39113,Monitor,1254
1848,Camera,1009
48812,Camera,1387
30099,Mouse,496
46464,Monitor,620
16229,Smartwatch,472
44747,Keyboard,98
38838,Desktop,574
3394,Tablet,1043
2210,Mobile,378
11555,Keyboard,1398
4672,Keyboard,613
23542,Camera,1396
13042,Mouse,344
6717,Headphones,499
18163,Laptop,322
7602,Mobile,1432
3431,Smartwatch,281
23541,Smartwatch,188
14424,Smartwatch,1141
31938,Laptop,722
29156,Smartwatch,1494
27332,Desktop,1371
26358,Laptop,938
18090,Keyboard,998
12842,Mobile,797
40264,Headphones,702
30662,Keyboard,902
38665,Mobile,1155
27035,Laptop,854
6471,Smartwatch,1313
49260,Camera,657
8519,Laptop,345
31170,Tablet,882
7789,Mouse,1373
7882,Tablet,571
3822,Keyboard,284
25051,Monitor,1115
32844,Monitor,1177
40953,Camera,1281
34071,Tablet,1420
35194,Mobile,933
13739,Mouse,417
37441,Camera,941
26806,Monitor,1177
1656,Laptop,509
3544,Mobile,1305
27530,Headphones,51
49640,Smartwatch,534
38408,Desktop,1378
32119,Desktop,506
39160,Monitor,1037
26143,Smartwatch,1249
19889,Laptop,242
5266,Desktop,950
44426,Smartwatch,728
31319,Desktop,1173
9485,Monitor,1190
14993,Laptop,847
5003,Mobile,207
25545,Tablet,1039
26521,Mouse,1000
4623,Mouse,1278
11,Mobile,598
18393,Desktop,196
37785,Monitor,348
27688,Smartwatch,441
44489,Monitor,577
6362,Mobile,103
42696,Monitor,1305
46910,Keyboard,662
13100,Monitor,983
38539,Mouse,479
13992,Mouse,62
47664,Mouse,91
18959,Tablet,430
8615,Monitor,355
16960,Headphones,1155
31634,Keyboard,635
49138,Camera,855
239,Camera,468
37277,Desktop,722
21250,Keyboard,1080
32515,Desktop,691
25683,Laptop,778
13374,Laptop,1337
30060,Keyboard,1154
49934,Tablet,1477
47814,Smartwatch,1108
40940,Camera,408
10648,Mouse,1226
3018,Monitor,1500
2339,Smartwatch,1443
49610,Keyboard,1314
36584,Laptop,1119
45265,Headphones,813
25835,Desktop,1391
21673,Desktop,1193
20671,Smartwatch,636
49598,Mouse,773
30278,Desktop,240
17700,Tablet,310
19649,Tablet,516
14825,Keyboard,1009
37895,Desktop,1428
43027,Mobile,991
948,Keyboard,1124
28905,Smartwatch,802
71,Tablet,710
45268,Monitor,468
16710,Headphones,548
14146,Headphones,664
6464,Mouse,526
28124,Headphones,595
3987,Camera,292
40572,Tablet,807
23986,Mobile,637
6798,Tablet,1295
6333,Tablet,1023
30158,Tablet,556
17645,Camera,647
35697,Monitor,1158
9885,Desktop,410
46275,Laptop,1025
44472,Tablet,482
19991,Mobile,553
20741,Smartwatch,585
39139,Smartwatch,1282
29818,Tablet,1358
13809,Mouse,370
43471,Tablet,861
48460,Monitor,517
16027,Monitor,227
13964,Tablet,1391
19190,Monitor,1183
44569,Tablet,1356
43912,Camera,1099
7124,Mouse,1345
10684,Camera,1352
13569,Keyboard,719
24332,Desktop,1149
9046,Monitor,260
26914,Desktop,1134
30534,Camera,776
19168,Smartwatch,1180
23877,Mouse,889
25249,Headphones,943
828,Monitor,400
24273,Tablet,832
6819,Keyboard,97
26274,Monitor,147
17857,Smartwatch,203
2196,Headphones,1329
32915,Camera,1445
29821,Mouse,636
26107,Keyboard,656
17248,Headphones,603
20784,Mouse,1246
48568,Smartwatch,1365
15609,Mouse,548
41086,Tablet,1113
45027,Headphones,747
32174,Mobile,1353
24110,Keyboard,375
32049,Mobile,1237
21914,Smartwatch,613
46745,Smartwatch,358
13926,Desktop,266
5331,Smartwatch,756
43707,Camera,1070
13431,Desktop,91
41145,Mobile,894
34001,Mouse,578
26632,Keyboard,1145
49877,Monitor,206
30088,Smartwatch,1049
9807,Laptop,1355
19769,Laptop,1178
21427,Mouse,538
12830,Desktop,1053
2565,Mouse,371
27588,Mobile,1334
45734,Camera,166
48246,Laptop,300
11987,Mouse,369
22878,Keyboard,1091
20977,Smartwatch,360
10166,Desktop,113
29068,Desktop,1244
46124,Monitor,1489
29540,Mobile,591
48695,Mouse,1343
12603,Tablet,250
28136,Monitor,310
32093,Keyboard,1064
29842,Camera,1251
16789,Tablet,1174
32964,Mouse,265
11396,Camera,994
7545,Mouse,1400
34567,Keyboard,984
23006,Desktop,1335
24390,Mouse,199
17967,Monitor,740
14659,Mobile,847
1464,Camera,1000
15566,Desktop,984
26828,Smartwatch,859
6741,Tablet,575
35124,Keyboard,736
37231,Smartwatch,384
21880,Monitor,131
15443,Camera,420
34922,Camera,460
5027,Monitor,296
8349,Mobile,1063
28671,Monitor,1293
17284,Smartwatch,1124
30212,Desktop,496
3310,Mouse,1295
23890,Mouse,794
37842,Mobile,958
35202,Headphones,434
27702,Keyboard,608
10328,Mouse,453
5464,Desktop,851
24146,Mouse,1265
33439,Headphones,1395
5295,Headphones,822
44542,Monitor,1085
22938,Mobile,1041
37989,Smartwatch,230
42623,Mobile,1206
42270,Camera,769
26995,Mouse,537
3590,Keyboard,594
35224,Camera,1325
38368,Desktop,608
457,Camera,344
2516,Mobile,866
33696,Keyboard,434
39100,Tablet,1303
49789,Mobile,245
31851,Monitor,451
12725,Keyboard,1026
33314,Tablet,1473
20256,Mouse,1282
13403,Mouse,287
11925,Tablet,1149
26288,Keyboard,982
28938,Camera,1282
3475,Smartwatch,844
18333,Camera,286
8477,Keyboard,500
12552,Mouse,120
8252,Desktop,1225
14826,Camera,485
7530,Tablet,1094
11197,Laptop,1385
44664,Laptop,1030
9541,Laptop,566
18775,Laptop,1154
29648,Monitor,391
24373,Monitor,805
36731,Smartwatch,685
1672,Headphones,809
3340,Keyboard,1313
17585,Mobile,526
34926,Camera,938
42466,Tablet,863
8268,Desktop,435
47604,Headphones,1053
41349,Mobile,445
29610,Mouse,1221
2292,Headphones,815
35497,Keyboard,963
20449,Mobile,528
40877,Monitor,738
29302,Mobile,188
5234,Smartwatch,1189
21290,Monitor,448
37171,Tablet,701
9937,Mouse,1110
15544,Laptop,985
22375,Tablet,159
18250,Mobile,280
38199,Mobile,148
7561,Laptop,398
47078,Keyboard,1406
31287,Mobile,1062
29352,Desktop,1037
9968,Mobile,381
14723,Tablet,1137
37133,Camera,1299
40581,Desktop,1134
6092,Monitor,593
10332,Tablet,1269
26474,Keyboard,1049
24490,Headphones,782
2936,Mobile,341
25939,Desktop,831
6661,Mouse,1320
47573,Mobile,732
6721,Headphones,1318
6471,Mouse,436
30842,Mobile,1416
46715,Keyboard,1269
24929,Mobile,1353
24555,Laptop,823
38200,Mobile,1234
16127,Camera,74
32151,Monitor,1000
40611,Mouse,196
42464,Tablet,146
16143,Desktop,919
37678,Camera,1154
18633,Mobile,433
31899,Laptop,835
47851,Desktop,1362
21646,Tablet,1217
23013,Keyboard,460
29640,Mobile,387
7923,Monitor,662
18519,Headphones,504
8201,Monitor,288
35582,Headphones,975
45709,Smartwatch,636
8377,Keyboard,1500
41471,Mobile,983
35150,Desktop,1202
29027,Mouse,1403
31879,Tablet,1144
9728,Desktop,326
40244,Laptop,792
1373,Mouse,176
26861,Keyboard,867
38683,Headphones,1047
26157,Laptop,910
41840,Laptop,1469
33932,Tablet,544
33541,Mouse,1180
21278,Camera,1256
42834,Laptop,846
33231,Smartwatch,561
37171,Laptop,239
46972,Tablet,315
47184,Mobile,1383
35188,Tablet,807
8230,Mobile,324
48587,Mobile,592
36308,Desktop,315
9861,Mouse,224
45713,Desktop,139
8486,Tablet,1262
22741,Camera,434
18947,Camera,301
30974,Headphones,1387
37111,Desktop,894
8098,Tablet,1321
6431,Tablet,1411
27471,Camera,1344
19872,Keyboard,484
5492,Monitor,1348
39208,Laptop,1469
24070,Mouse,1206
26119,Smartwatch,635
16916,Camera,882
4357,Laptop,1449
41682,Tablet,1255
12244,Keyboard,102
47377,Laptop,296
7478,Laptop,1334
46293,Headphones,466
49038,Camera,994
16969,Desktop,824
23644,Mobile,1479
37595,Tablet,160
37766,Mouse,1367
49712,Laptop,90
18411,Keyboard,367
12099,Headphones,337
32785,Camera,626
18521,Camera,311
27408,Smartwatch,1318
34303,Desktop,305
29710,Laptop,1212
48532,Desktop,693
36618,Mouse,1365
32659,Laptop,300
16272,Headphones,798
2606,Mobile,768
35024,Desktop,787
12406,Headphones,951
40596,Headphones,168
25295,Mouse,936
34310,Desktop,1056
31349,Smartwatch,1450
39530,Laptop,1040
35840,Tablet,1437
5553,Desktop,834
33272,Mobile,1426
35394,Tablet,429
32578,Laptop,1422
34035,Mobile,1144
8234,Camera,1337
24913,Mouse,528
16822,Desktop,718
18567,Tablet,1169
4954,Desktop,641
21947,Smartwatch,415
36753,Headphones,62
12546,Monitor,260
9705,Smartwatch,241
723,Smartwatch,928
11005,Mouse,1443
21255,Desktop,400
23380,Mobile,1126
39041,Keyboard,912
6085,Monitor,772
34812,Headphones,890
36996,Keyboard,1075
47195,Monitor,933
33175,Camera,1195
45251,Laptop,1304
20285,Camera,568
41351,Headphones,726
40989,Desktop,338
45795,Tablet,558
14795,Monitor,1313
22273,Desktop,1101
5637,Mobile,626
923,Laptop,362
27496,Monitor,478
7169,Mobile,1295
44250,Tablet,823
1169,Keyboard,910
1680,Laptop,1005
6019,Mobile,284
39501,Laptop,141
11717,Camera,202
44665,Desktop,1102
2987,Mobile,635
45373,Desktop,489
19909,Smartwatch,432
21610,Tablet,721
13538,Tablet,503
31477,Headphones,417
24275,Monitor,584
29345,Desktop,589
26943,Camera,247
46800,Mobile,561
12617,Laptop,1350
34646,Headphones,274
11550,Mobile,1084
18543,Camera,641
45662,Mouse,380
42435,Mouse,1332
38910,Camera,1496
49711,Headphones,1377
46852,Keyboard,1279
17267,Mouse,1473
16835,Laptop,1485
35340,Desktop,210
20336,Monitor,847
43787,Smartwatch,445
34606,Headphones,1463
35784,Mobile,654
35774,Tablet,355
35811,Mouse,1167
41282,Laptop,932
7646,Laptop,253
22013,Laptop,241
11419,Camera,1235
35960,Headphones,737
45725,Mobile,507
41206,Camera,159
31675,Mobile,1365
34398,Headphones,490
43260,Keyboard,159
39829,Monitor,1152
48914,Mobile,413
49071,Laptop,1084
7309,Laptop,221
1780,Smartwatch,194
41582,Mobile,689
9809,Monitor,547
11118,Headphones,282
42806,Mouse,655
6028,Monitor,1256
21760,Tablet,528
44856,Laptop,693
12816,Headphones,128
20312,Headphones,1267
2806,Monitor,583
48671,Mobile,663
8021,Tablet,1408
15174,Laptop,1240
34430,Keyboard,163
287,Smartwatch,1387
14255,Desktop,876
29437,Tablet,430
23349,Keyboard,712
11067,Mouse,991
22295,Laptop,1088
25016,Smartwatch,83
35832,Smartwatch,740
30675,Camera,522
30036,Desktop,1470
3988,Camera,552
17022,Mobile,1400
14168,Mouse,726
41202,Tablet,587
47320,Keyboard,988
34065,Mouse,170
42107,Laptop,595
14052,Smartwatch,1325
5269,Camera,1028
24615,Monitor,902
36508,Mouse,858
47529,Smartwatch,1384
26485,Camera,953
939,Headphones,1403
24849,Laptop,1013
33729,Keyboard,462
34722,Keyboard,525
29603,Smartwatch,833
16932,Laptop,231
26492,Mouse,705
13533,Keyboard,701
15256,Desktop,384
43991,Laptop,408
48984,Camera,162
17190,Camera,614
3783,Laptop,906
13941,Desktop,891
4828,Tablet,591
49932,Smartwatch,252
8665,Headphones,178
2152,Mouse,1122
31405,Mouse,1378
43482,Smartwatch,653
9858,Tablet,1279
2464,Mobile,527
42947,Headphones,1194
39961,Keyboard,959
39567,Tablet,224
11163,Tablet,923
44832,Keyboard,1444
2808,Smartwatch,411
6147,Camera,801
32325,Tablet,786
43427,Mouse,766
47133,Monitor,1237
25890,Laptop,710
49207,Keyboard,524
36873,Monitor,491
24603,Mouse,599
41978,Monitor,518
7715,Tablet,554
22192,Mouse,867
24436,Desktop,1250
21629,Desktop,1038
9122,Mobile,1377
3318,Camera,366
49889,Camera,699
6165,Tablet,1112
1424,Mobile,721
1162,Laptop,1121
6597,Desktop,1149
30033,Mouse,904
17804,Monitor,452
17983,Mobile,750
14826,Camera,1267
16464,Mobile,810
14615,Monitor,707
38041,Monitor,1479
29760,Mouse,1227
44033,Mouse,1240
45654,Desktop,189
33429,Smartwatch,199
34834,Headphones,1302
9458,Mobile,1178
34540,Smartwatch,884
38874,Keyboard,1485
341,Mobile,989
10420,Mouse,692
5330,Monitor,453
25160,Mouse,1090
42586,Laptop,873
5455,Monitor,1088
14724,Camera,1211
13440,Mouse,958
20004,Mobile,97
20060,Laptop,681
43289,Smartwatch,1428
46054,Desktop,353
43795,Mouse,473
36316,Headphones,1030
8829,Headphones,1440
8734,Monitor,536
37929,Keyboard,271
46854,Desktop,1410
38050,Smartwatch,1005
23491,Laptop,730
34664,Headphones,1238
47920,Tablet,1207
16468,Smartwatch,302
24606,Mobile,789
13787,Mouse,679
10511,Desktop,122
49688,Mouse,187
145,Headphones,266
47034,Tablet,1177
44420,Tablet,958
29020,Camera,647
3327,Camera,592
26035,Smartwatch,1390
10454,Mouse,575
21126,Tablet,451
5254,Mouse,972
31000,Laptop,119
42152,Camera,816
29289,Desktop,639
16238,Keyboard,503
47911,Mouse,326
41715,Smartwatch,540
35745,Tablet,1444
30038,Headphones,1252
8333,Smartwatch,988
3935,Laptop,782
32119,Keyboard,1057
35820,Mouse,233
35839,Mouse,139
39586,Monitor,599
31601,Mobile,889
754,Desktop,839
15551,Tablet,511
15866,Desktop,789
44084,Smartwatch,1342
41161,Keyboard,218
47864,Tablet,694
4691,Monitor,77
7992,Mobile,1012
45223,Camera,229
12400,Desktop,482
4998,Camera,690
6685,Keyboard,1023
7837,Mobile,1214
30551,Laptop,82
14690,Laptop,772
15570,Mobile,817
24802,Desktop,175
19079,Desktop,200
39586,Mobile,1320
47362,Smartwatch,1337
30104,Smartwatch,763
7371,Laptop,281
46633,Tablet,1312
23471,Headphones,832
37670,Mobile,531
24143,Keyboard,294
37236,Camera,332
2330,Headphones,1480
31439,Camera,1489
6725,Camera,1143
32599,Desktop,661
43383,Mobile,1481
19176,Monitor,965
43025,Desktop,1484
17909,Keyboard,346
30662,Headphones,667
38144,Keyboard,83
21332,Laptop,1150
4917,Monitor,776
33691,Keyboard,1314
12129,Camera,847
44273,Mouse,312
9520,Laptop,1032
3573,Smartwatch,1493
7010,Desktop,1375
32902,Tablet,695
13044,Tablet,1417
16738,Desktop,724
35106,Monitor,247
46109,Tablet,433
13118,Laptop,1491
33254,Laptop,396
28319,Smartwatch,481
5467,Camera,1073
5079,Mouse,667
12184,Keyboard,373
43267,Smartwatch,775
5471,Laptop,855
26360,Mobile,521
45112,Keyboard,1481
15622,Laptop,307
3731,Laptop,1306
5104,Monitor,336
2415,Tablet,1397
30433,Desktop,1161
28099,Laptop,899
18907,Laptop,359
34298,Camera,891
35026,Desktop,767
41745,Mouse,614
12835,Keyboard,1058
18570,Keyboard,319
43175,Smartwatch,1268
11414,Laptop,1221
13597,Keyboard,1391
5332,Camera,884
11868,Smartwatch,714
4352,Keyboard,917
36830,Smartwatch,357
31003,Mobile,1011
32156,Mobile,1308
23998,Headphones,278
47268,Tablet,202
24227,Camera,151
764,Camera,481
46856,Tablet,631
5614,Monitor,374
32928,Keyboard,707
27712,Camera,813
21034,Monitor,755
19585,Headphones,576
19461,Tablet,741
2745,Camera,597
7603,Camera,725
28115,Headphones,637
17518,Camera,885
35834,Mobile,1056
36410,Headphones,884
28070,Headphones,153
14918,Desktop,848
3752,Mobile,1496
16042,Monitor,1197
14484,Keyboard,752
34068,Mobile,887
39672,Desktop,576
25992,Camera,205
27429,Mouse,190
46341,Desktop,743
26066,Tablet,191
36854,Camera,162
10263,Keyboard,919
18569,Mobile,704
2130,Monitor,846
34244,Tablet,1221
28978,Keyboard,128
10396,Mouse,1456
11131,Monitor,1124
21204,Tablet,1343
47741,Headphones,758
8238,Desktop,641
6243,Camera,975
7006,Camera,1015
1113,Keyboard,114
5711,Keyboard,740
39404,Laptop,1362
12932,Laptop,209
27752,Laptop,1181
29455,Mouse,1392
49134,Mouse,1304
45451,Laptop,1019
5756,Camera,134
23324,Mouse,482
457,Headphones,808
35756,Headphones,1004
16068,Mobile,851
22201,Monitor,1247
40881,Camera,374
43617,Mouse,1307
8172,Desktop,873
41809,Mouse,807
5863,Mouse,915
48736,Mobile,1372
39977,Laptop,799
37650,Laptop,1450
32524,Headphones,566
32625,Headphones,61
21077,Keyboard,814
31610,Mobile,235
31590,Camera,1239
28873,Mobile,716
41396,Monitor,194
46774,Desktop,962
4699,Desktop,1315
7197,Smartwatch,941
83,Camera,1270
47482,Desktop,327
49655,Camera,294
18990,Laptop,817
32628,Monitor,243
45407,Tablet,562
13745,Desktop,1461
47426,Smartwatch,316
41789,Monitor,504
16105,Headphones,254
45139,Laptop,315
9188,Tablet,669
39873,Camera,1214
8775,Keyboard,195
761,Mobile,639
4199,Tablet,148
26690,Mouse,982
3555,Keyboard,267
11200,Camera,788
39593,Tablet,1013
14057,Desktop,509
31448,Desktop,795
36448,Camera,1346
12831,Laptop,1065
11722,Keyboard,422
44817,Camera,1074
6523,Camera,652
25674,Mouse,138
36267,Tablet,698
38332,Desktop,983
13087,Headphones,788
40532,Desktop,50
32974,Smartwatch,1014
41127,Monitor,326
17846,Mouse,539
48031,Camera,1457
34292,Headphones,194
14909,Mouse,789
29590,Keyboard,1363
33669,Laptop,1080
23587,Headphones,224
27624,Keyboard,679
18436,Mobile,195
49121,Keyboard,121
16182,Mouse,1407
2051,Camera,1458
8837,Laptop,643
16139,Smartwatch,627
25748,Mouse,621
20697,Headphones,130
41878,Mouse,300
22812,Mouse,633
7376,Mouse,1418
39183,Monitor,824
35226,Tablet,986
17584,Mouse,1135
17021,Smartwatch,757
49551,Mouse,1069
29128,Mobile,1273
39312,Mouse,275
16835,Camera,203
33302,Desktop,204
33737,Smartwatch,1248
46782,Keyboard,281
8709,Keyboard,1322
4722,Headphones,946
12075,Desktop,1285
35167,Smartwatch,64
5684,Monitor,1056
14104,Headphones,871
25076,Smartwatch,980
39120,Mouse,216
40117,Smartwatch,1146
33448,Mouse,638
4587,Laptop,1201
25552,Headphones,1185
3443,Smartwatch,397
4973,Tablet,162
8378,Monitor,907
49332,Monitor,844
22867,Monitor,824
12254,Desktop,1177
46052,Laptop,926
16001,Tablet,490
5201,Mobile,335
17288,Monitor,501
33914,Desktop,946
48025,Desktop,525
13823,Smartwatch,1248
18130,Mouse,941
1972,Smartwatch,341
5669,Tablet,488
26070,Laptop,740
21554,Mobile,169
18944,Smartwatch,919
2070,Tablet,182
7927,Mouse,792
36935,Mouse,1419
48588,Headphones,479
18127,Mobile,826
18577,Smartwatch,627
15140,Desktop,610
28791,Camera,217
47928,Headphones,1208
17652,Smartwatch,446
48301,Desktop,803
3155,Camera,162
13505,Tablet,1026
26455,Keyboard,827
8509,Monitor,882
46193,Monitor,1206
32830,Mobile,738
32146,Smartwatch,898
32774,Monitor,1275
9378,Headphones,1351
48864,Mouse,1405
32559,Keyboard,699
5832,Desktop,394
41526,Headphones,1220
42707,Headphones,1261
4081,Mouse,1097
29835,Mobile,963
45014,Camera,807
20784,Headphones,210
22603,Mouse,1118
18151,Keyboard,1304
13803,Laptop,124
45595,Desktop,651
14622,Mouse,1314
28583,Mouse,521
32873,Smartwatch,850
34881,Desktop,1403
1615,Laptop,1479
1523,Monitor,251
7285,Laptop,334
46866,Tablet,456
25333,Mobile,661
14658,Monitor,684
32980,Monitor,1444
5551,Keyboard,1254
33607,Desktop,127
5232,Mobile,1287
43939,Monitor,1357
42554,Smartwatch,801
37964,Mouse,99
19911,Monitor,161
28860,Mouse,190
641,Mobile,986
301,Smartwatch,664
6832,Mobile,157
22992,Mobile,1041
47173,Tablet,1130
9164,Headphones,494
19458,Laptop,1153
8555,Mouse,1484
38272,Smartwatch,1323
26013,Mobile,310
48441,Laptop,739
26191,Laptop,388
12232,Headphones,1286
12796,Desktop,91
8165,Mobile,1039
17332,Headphones,311
1004,Camera,1318
20029,Camera,343
34395,Keyboard,853
43192,Mobile,453
33209,Tablet,273
49750,Tablet,900
6628,Monitor,110
26389,Mobile,1490
24153,Smartwatch,535
9901,Keyboard,105
24590,Desktop,1190
25336,Camera,304
34734,Desktop,571
2943,Mouse,1378
8227,Monitor,392
44178,Headphones,850
10661,Camera,1398
44870,Mobile,717
48477,Mouse,1032
32442,Laptop,124
9797,Tablet,73
43467,Smartwatch,1064
19871,Mouse,512
29169,Smartwatch,828
17969,Laptop,1413
9953,Desktop,402
44938,Mouse,1458
37343,Desktop,513
27048,Tablet,732
5947,Monitor,385
48369,Camera,837
33193,Mobile,205
5680,Camera,671
43981,Laptop,1498
7358,Mouse,562
552,Tablet,695
9294,Smartwatch,752
4695,Keyboard,955
25559,Mouse,569
4562,Desktop,385
15322,Headphones,1029
3555,Tablet,223
16187,Mouse,571
17917,Mouse,213
13969,Mobile,1285
19440,Laptop,806
11327,Mouse,1303
41465,Laptop,566
43151,Laptop,1311
39532,Headphones,272
29735,Keyboard,799
22898,Headphones,666
33192,Camera,335
24010,Camera,1165
47962,Desktop,269
21805,Smartwatch,1328
26576,Mobile,514
25024,Keyboard,1186
31182,Mobile,476
14483,Laptop,1398
31345,Keyboard,326
3821,Camera,514
28212,Laptop,1339
39496,Monitor,990
20690,Desktop,1383
17008,Headphones,1023
14258,Laptop,145
31622,Monitor,1009
8494,Keyboard,1003
7055,Laptop,1108
14699,Monitor,1283
49093,Camera,561
3205,Monitor,1278
22346,Smartwatch,534
24094,Tablet,1328
22976,Keyboard,243
26287,Keyboard,1312
11407,Tablet,345
24787,Keyboard,192
8769,Keyboard,984
13529,Mobile,804
15617,Laptop,640
25611,Laptop,345
39768,Tablet,854
9770,Smartwatch,109
2793,Mobile,764
12091,Laptop,640
20284,Tablet,872
1386,Monitor,1283
37782,Mobile,471
36090,Mouse,311
29180,Keyboard,1054
31625,Monitor,184
5787,Smartwatch,1395
1671,Mouse,817
4982,Keyboard,305
24099,Tablet,732
38369,Desktop,741
23412,Keyboard,1335
15884,Mobile,719
44474,Monitor,754
12867,Laptop,563
10193,Tablet,79
25190,Monitor,207
15905,Camera,1487
1167,Smartwatch,516
15439,Mouse,1361
30050,Laptop,135
32488,Mobile,1339
35003,Laptop,788
29710,Monitor,472
5095,Laptop,1030
6497,Laptop,780
14935,Mobile,827
16904,Camera,1413
11167,Mouse,1262
26623,Mobile,1180
21663,Laptop,88
987,Headphones,1269
3898,Desktop,147
9583,Mouse,822
42570,Keyboard,171
38938,Smartwatch,740
17269,Smartwatch,1460
43948,Mobile,1264
37867,Desktop,955
2754,Mouse,1320
24175,Monitor,121
8157,Laptop,1372
23227,Tablet,71
8586,Mobile,1155
18813,Monitor,880
32696,Mobile,1429
6440,Monitor,1122
11089,Smartwatch,1076
37194,Monitor,789
13984,Smartwatch,1180
26673,Laptop,407
26596,Mobile,1044
43655,Headphones,995
1006,Tablet,1203
11881,Monitor,422
44209,Mouse,1113
19493,Laptop,1012
8661,Tablet,1436
16089,Mobile,325
27126,Tablet,1306
3617,Monitor,996
27624,Camera,850
41740,Mouse,712
12842,Tablet,115
26044,Mobile,926
30627,Camera,385
1441,Headphones,399
12588,Headphones,901
46886,Keyboard,1457
30219,Camera,931
39071,Laptop,353
1308,Keyboard,624
34066,Keyboard,455
7605,Mobile,1120
32316,Desktop,1096
37972,Monitor,623
1006,Desktop,200
13062,Desktop,247
24236,Monitor,1251
49249,Mobile,247
42171,Mouse,1492
32635,Laptop,582
13008,Mobile,442
29837,Headphones,231
41086,Keyboard,1479
47290,Tablet,1312
16463,Laptop,73
37355,Mobile,425
39637,Tablet,1007
17816,Mobile,1210
26420,Mouse,421
15260,Smartwatch,504
44389,Monitor,753
27149,Desktop,684
35743,Mobile,953
39726,Camera,56
32966,Tablet,1433
2792,Laptop,165
14486,Desktop,679
36136,Monitor,239
16535,Laptop,357
36951,Tablet,559
21317,Camera,1390
27523,Laptop,267
40152,Mobile,1041
17714,Monitor,1154
37542,Smartwatch,139
2615,Monitor,255
22690,Desktop,1500
23361,Monitor,1452
29802,Tablet,1122
17401,Laptop,856
19602,Tablet,166
45830,Camera,195
12452,Desktop,1299
2552,Desktop,1074
18124,Laptop,457
10175,Mobile,434
2531,Monitor,287
40096,Headphones,1035
28790,Laptop,606
29087,Headphones,1213
4450,Laptop,1170
17041,Keyboard,1453
25645,Camera,551
2175,Desktop,1156
45796,Keyboard,1089
12903,Monitor,352
34098,Mobile,718
23830,Laptop,202
34660,Monitor,922
20565,Mouse,1314
11200,Laptop,883
35774,Mouse,370
46348,Desktop,465
47499,Tablet,1476
44063,Desktop,810
37470,Camera,288
34421,Desktop,949
37987,Headphones,717
17356,Camera,839
5559,Monitor,80
30524,Monitor,366
